,price,bedrooms,bathrooms,m2_living,m2_lot,floors,waterfront,view,condition,grade,m2_above,m2_basement,yr_built,yr_renovated,zipcode
4423,275.0,3,2.5,280.56706,545.154804,2.0,0,0,3,7,280.56706,0.0,2003,0,98092
4424,355.0,2,1.0,125.41905,34236.334851,1.0,0,0,3,6,125.41905,0.0,1947,0,98077
4425,285.0,4,1.75,173.72861,2050.555016,1.0,0,0,3,7,99.40621,74.3224,1959,0,98042
4427,325.0,2,1.0,102.1933,1655.252751,1.0,0,0,3,7,57.59986,44.59344,1980,0,98019
4429,402.0,3,2.5,250.8381,928.472582,1.0,0,3,4,7,125.41905,125.41905,1959,0,98198
4430,1100.0,3,3.0,343.7411,1566.065871,1.0,0,0,3,10,201.59951,142.14159,2000,0,98117
4431,375.0,4,1.75,203.45757,857.030175,1.0,0,0,4,7,116.12875,87.32882,1959,0,98028
4432,396.0,5,2.75,263.84452,1138.340459,1.0,0,0,3,7,131.92226,131.92226,1960,0,98028
4433,320.0,4,2.75,242.47683,843.280531,1.0,0,0,4,8,121.70293,120.7739,1987,0,98058
4434,610.0,3,2.5,244.33489,541.345781,2.0,0,0,3,8,244.33489,0.0,2001,0,98053
4435,249.95,3,1.5,101.26427,715.167294,1.0,0,0,5,7,101.26427,0.0,1966,0,98058
4436,675.0,4,3.5,287.07027,9367.874005,2.0,0,0,3,9,287.07027,0.0,1999,0,98092
4437,448.0,2,2.0,155.14801,722.042116,1.0,0,0,4,6,79.89658,75.25143,1919,0,98126
4438,819.0,3,1.0,120.7739,334.4508,2.0,0,0,3,7,120.7739,0.0,1900,0,98119
4440,225.0,4,2.5,157.9351,560.297993,2.0,0,0,3,8,157.9351,0.0,1994,0,98030
4441,790.0,2,3.0,237.83168,91256.573034,1.0,0,0,3,8,237.83168,0.0,2004,0,98014
4442,685.0,4,2.5,257.34131,557.418,2.0,0,0,3,8,222.9672,34.37411,1993,0,98136
4443,812.0,3,3.25,301.00572,774.625214,2.0,0,0,3,9,301.00572,0.0,2001,0,98074
4444,705.0,2,2.5,213.6769,594.5792,1.0,0,0,3,8,213.6769,0.0,2007,0,98053
4445,360.0,4,3.0,230.678149,638.24361,2.0,0,0,3,8,230.678149,0.0,2005,0,98030
4446,344.0,1,1.5,70.60628,72.371437,3.0,0,0,3,8,70.60628,0.0,2006,0,98107
4447,825.0,4,1.5,189.52212,641.0307,2.0,0,0,3,9,189.52212,0.0,1903,0,98112
4448,476.5,3,1.0,111.4836,568.56636,1.0,0,0,4,7,88.25785,23.22575,1945,0,98115
4449,379.5,2,1.0,89.18688,473.433688,1.0,0,0,5,7,89.18688,0.0,1949,0,98126
4450,620.0,3,1.75,223.89623,3273.530108,1.0,0,0,3,8,223.89623,0.0,1980,2001,98072
4451,477.59,3,3.25,209.96078,715.446003,2.0,0,0,3,8,163.50928,46.4515,2000,0,98146
4452,490.0,3,1.0,177.44473,760.87557,1.0,0,0,4,7,93.83203,83.6127,1946,0,98117
4453,470.0,3,1.5,139.3545,464.515,1.5,0,0,4,7,105.90942,33.44508,1927,0,98117
4454,500.0,3,2.25,126.34808,114.828108,2.0,0,0,3,8,105.90942,20.43866,2006,0,98112
4455,370.0,3,1.0,122.63195999999999,682.000923,1.0,0,0,3,7,122.63195999999999,0.0,1982,0,98155
4456,790.0,2,1.5,180.23182,408.7732,1.0,0,0,3,7,90.11591,90.11591,1923,0,98112
4457,725.0,4,2.5,246.19295,1699.660385,2.0,0,0,3,8,246.19295,0.0,1986,0,98005
4458,840.0,4,2.75,282.42512,260.1284,2.0,0,0,3,9,195.09629999999999,87.32882,1906,2014,98102
4459,390.0,3,1.0,115.19972,1031.966524,1.0,0,0,4,7,115.19972,0.0,1952,0,98166
4460,507.0,3,2.25,205.31563,1076.281255,1.0,0,0,4,7,140.28353,65.0321,1958,0,98155
4461,263.5,3,1.75,143.07062,582.780519,1.0,0,0,4,6,71.53531,71.53531,1951,0,98118
4462,369.0,3,2.5,122.63195999999999,156.355749,2.0,0,0,3,8,117.98681,4.64515,2004,0,98106
4463,500.0,3,2.5,282.42512,494.801378,2.0,0,0,3,9,282.42512,0.0,2008,0,98055
4464,570.0,2,1.0,84.54173,399.575803,1.0,0,0,4,7,84.54173,0.0,1923,0,98117
4465,284.0,4,3.0,189.52212,663.791935,1.0,0,0,3,8,138.42547,51.09665,1994,0,98092
4466,415.0,2,1.0,91.04494,381.645524,1.0,0,0,3,7,91.04494,0.0,1947,0,98117
4467,197.5,3,1.0,91.04494,287.07027,1.5,0,0,3,6,91.04494,0.0,1903,0,98118
4468,925.0,4,3.75,410.63126,881.835276,2.0,0,1,3,9,317.72826,92.903,1962,2005,98125
4469,468.0,3,2.0,145.85771,585.2889,1.0,0,0,3,7,76.18046,69.67725,1953,2005,98118
4470,355.0,3,1.0,148.6448,464.607903,1.5,0,0,5,6,100.33524,48.30956,1930,0,98125
4471,639.0,4,1.75,170.01248999999999,557.418,1.0,0,0,4,7,86.39979,83.6127,1939,0,98199
4472,720.0,3,2.5,261.98646,1323.86775,2.0,0,0,3,11,261.98646,0.0,1991,0,98074
4473,381.0,3,1.75,167.2254,557.418,1.0,0,0,5,6,83.6127,83.6127,1950,0,98155
4474,1050.0,3,4.0,406.91514,3973.368407,2.0,0,0,5,11,406.91514,0.0,1983,0,98052
4475,670.0,3,3.0,276.85094,346.52819,2.0,0,0,3,9,276.85094,0.0,2005,0,98029
4476,400.0,3,1.0,157.00607,618.548174,1.0,0,0,3,7,157.00607,0.0,1942,1982,98133
4477,910.0,4,3.5,375.32812,4689.6505369999995,2.0,0,0,3,11,375.32812,0.0,1987,0,98077
4478,294.0,3,1.0,116.12875,875.796581,1.0,0,0,3,6,116.12875,0.0,1931,0,98034
4479,315.001,3,1.75,139.3545,950.39769,1.0,0,0,2,7,139.3545,0.0,1968,0,98058
4480,360.0,3,2.0,151.43189,996.198869,1.0,0,0,5,7,151.43189,0.0,1959,0,98059
4481,520.0,3,2.0,130.99323,250.8381,2.0,0,0,4,7,130.99323,0.0,1902,0,98122
4482,474.0,3,1.0,105.90942,423.63768,1.0,0,0,4,6,71.53531,34.37411,1944,0,98117
4483,702.0,4,2.5,304.72184,545.898028,2.0,0,0,3,7,304.72184,0.0,2004,0,98053
4484,728.0,4,3.5,324.23147,8128.733791,2.0,0,0,3,9,324.23147,0.0,2001,0,98038
4485,308.0,4,2.5,187.66406,676.055131,2.0,0,0,3,8,187.66406,0.0,1993,0,98055
4487,340.0,3,2.5,210.88981,735.513051,2.0,0,0,3,8,210.88981,0.0,1986,0,98092
4488,306.5,2,1.75,121.70293,947.6106,1.0,0,0,4,6,121.70293,0.0,1947,0,98065
4489,716.0,3,2.0,131.92226,334.4508,1.5,0,0,4,7,131.92226,0.0,1904,0,98119
4490,950.0,4,3.0,276.85094,4127.773193,2.0,0,0,2,10,245.26391999999998,31.58702,1981,0,98034
4491,673.2,5,3.0,388.33454,795.342583,2.0,0,0,3,7,388.33454,0.0,2003,0,98053
4492,564.5,4,2.25,181.16085,557.418,1.0,0,0,3,7,125.41905,55.7418,1961,0,98115
4493,393.0,4,1.75,166.29637,1096.348303,1.0,0,0,4,8,166.29637,0.0,1974,0,98056
4494,425.0,5,1.75,130.0642,471.111113,1.0,0,0,3,5,130.0642,0.0,1916,0,98014
4495,150.0,3,1.0,122.63195999999999,2293.217652,1.0,0,0,3,7,122.63195999999999,0.0,1979,0,98168
4496,327.0,4,2.25,150.50286,9914.793966,1.0,0,0,3,8,111.4836,39.01926,1980,0,98042
4497,444.9,4,2.5,289.85735999999997,691.941544,2.0,0,0,3,9,289.85735999999997,0.0,1998,0,98042
4498,305.0,4,2.5,195.09629999999999,1372.456019,2.0,0,0,3,8,195.09629999999999,0.0,1998,0,98023
4499,469.0,3,3.25,127.27711,110.926182,3.0,0,0,3,8,127.27711,0.0,2004,0,98107
4500,525.0,3,1.75,141.21256,731.611125,1.0,0,0,5,8,141.21256,0.0,1969,0,98006
4501,330.0,3,2.5,223.89623,1618.741872,1.0,0,0,3,7,151.43189,72.46433999999999,1978,0,98030
4502,618.0,4,1.0,117.05778,379.04424,1.0,0,0,4,7,117.05778,0.0,1911,0,98105
4503,295.5,4,2.5,262.91549,682.83705,1.0,0,0,3,8,157.00607,105.90942,1982,0,98023
4504,567.035,3,2.0,191.751792,4289.610219,2.0,0,0,5,7,191.751792,0.0,1903,0,98070
4505,518.0,4,2.25,245.26391999999998,3239.52761,1.0,0,0,3,8,164.43831,80.82561,1977,0,98027
4506,303.0,2,1.0,94.76106,854.7076,1.0,0,0,3,7,94.76106,0.0,1978,0,98045
4507,300.0,4,2.5,204.3866,749.262695,2.0,0,0,3,7,204.3866,0.0,1998,0,98031
4508,413.107,3,1.5,131.92226,698.63056,1.0,0,0,4,7,131.92226,0.0,1956,0,98007
4509,400.0,3,1.0,125.41905,287.07027,1.5,0,0,5,6,125.41905,0.0,1914,0,98103
4510,535.0,3,1.0,119.84487,637.221677,1.0,0,0,4,7,119.84487,0.0,1941,0,98136
4511,555.0,4,2.0,156.07704,241.5478,1.0,0,0,5,7,78.03852,78.03852,1915,0,98107
4512,312.0,3,2.5,211.81884,593.278558,2.0,0,0,3,8,211.81884,0.0,2008,0,98042
4513,785.2,3,2.25,170.94152,325.1605,1.5,0,0,5,8,143.07062,27.8709,1910,0,98122
4514,749.0,4,2.0,189.52212,1100.90055,1.0,0,2,3,7,94.76106,94.76106,1959,0,98033
4515,285.0,3,1.5,138.42547,963.125401,1.0,0,0,3,7,93.83203,44.59344,1957,0,98146
4516,425.0,4,2.5,226.68332,472.690464,2.0,0,0,3,7,226.68332,0.0,2007,0,98065
4517,360.0,3,2.0,179.30279,1443.71262,1.0,0,0,3,8,117.05778,62.24501,1958,0,98155
4518,260.0,3,1.0,111.4836,614.553345,1.0,0,0,4,7,111.4836,0.0,1954,0,98106
4519,369.0,3,2.0,143.99965,790.511627,1.0,0,0,3,7,106.83845,37.1612,1959,0,98106
4520,275.0,4,2.5,202.52854,1034.196196,1.0,0,0,4,8,150.50286,52.02568,1978,0,98023
4521,407.0,3,2.25,132.85129,134.523544,3.0,0,0,3,8,132.85129,0.0,2005,0,98103
4522,575.0,2,1.75,114.27069,503.348454,1.0,0,0,3,8,91.97397,22.29672,1949,0,98117
4524,875.0,2,2.5,252.69616,456.432439,1.0,0,1,4,8,157.9351,94.76106,1936,0,98199
4525,320.0,4,1.5,206.24466,632.762333,1.0,0,0,4,7,117.98681,88.25785,1961,0,98056
4526,810.0,3,1.5,141.21256,839.936023,1.0,0,0,4,7,141.21256,0.0,1954,0,98004
4527,274.0,3,1.75,147.71577,707.92086,1.0,0,0,4,7,101.26427,46.4515,1984,0,98038
4528,239.9,4,1.75,137.49644,884.715269,1.0,0,0,3,7,104.05136,33.44508,1959,0,98030
4529,450.0,4,1.5,172.79958,725.386624,1.0,0,0,3,7,100.33524,72.46433999999999,1953,0,98125
4530,263.4,4,2.0,126.34808,5625.090844,1.0,0,0,3,6,89.18688,37.1612,1960,0,98001
4531,265.0,3,1.0,126.34808,554.352201,1.0,0,0,3,6,126.34808,0.0,1954,0,98178
4532,418.0,4,3.0,219.25108,580.64375,1.0,0,2,3,7,135.63838,83.6127,1960,0,98118
4533,390.0,3,2.0,219.25108,532.984511,2.0,0,0,3,8,219.25108,0.0,2003,0,98028
4534,430.0,3,2.0,172.79958,696.7725,1.0,0,0,3,7,86.39979,86.39979,1909,1950,98106
4536,297.0,2,1.75,118.91584,3472.063819,1.0,0,0,4,7,118.91584,0.0,1996,0,98022
4537,650.0,4,2.25,216.46399,670.7596599999999,2.0,0,1,3,8,148.6448,67.81919,1988,0,98177
4538,195.0,2,1.0,66.89016,1672.254,1.0,0,0,3,6,66.89016,0.0,1950,0,98178
4539,554.0,3,3.5,314.01214,10117.1367,2.0,0,0,3,9,250.8381,63.17404,1999,0,98058
4540,550.0,3,2.0,339.09595,78345.936027,2.0,0,0,4,7,339.09595,0.0,1991,0,98070
4541,700.0,3,1.75,152.36092,426.42477,1.5,0,0,5,7,152.36092,0.0,1951,0,98115
4542,300.0,4,1.0,160.72219,16504.868271,1.5,0,0,3,5,160.72219,0.0,1948,0,98065
4543,315.0,2,1.0,95.69009,796.736128,1.5,0,0,5,6,95.69009,0.0,1952,0,98155
4544,603.0,3,1.0,166.29637,487.74075,1.0,0,0,3,7,130.0642,36.232169999999996,1943,0,98105
4545,530.0,2,1.0,78.03852,315.8702,1.0,0,2,4,7,78.03852,0.0,1924,0,98119
4546,397.5,3,1.75,120.7739,787.81744,1.0,0,0,3,7,120.7739,0.0,1969,0,98052
4547,221.0,3,1.0,115.19972,487.74075,1.5,0,0,4,6,115.19972,0.0,1904,0,98055
4548,466.0,4,2.25,201.59951,747.86915,1.0,0,0,3,7,113.34166,88.25785,1976,0,98072
4549,197.5,3,1.0,123.56099,502.791036,2.0,0,0,5,7,123.56099,0.0,1905,0,98022
4550,280.0,3,3.0,129.13517,100.33524,2.0,0,0,3,7,105.90942,23.22575,2006,0,98118
4551,412.0,2,1.5,115.19972,359.813319,1.0,0,0,4,6,79.89658,35.30314,1909,0,98116
4552,454.0,2,1.0,81.75464,625.330093,1.0,0,0,4,7,81.75464,0.0,1950,0,98116
4553,540.0,4,2.25,235.97362,21205.481362,1.0,0,0,3,8,134.70935,101.26427,1990,0,98019
4554,250.0,5,1.5,234.11556,534.470959,1.5,0,0,4,7,140.28353,93.83203,1928,0,98022
4555,900.0,5,2.25,233.18653,3315.800973,1.0,0,0,3,9,233.18653,0.0,1967,0,98005
4556,245.0,5,1.75,187.66406,734.119506,1.0,0,0,3,7,113.34166,74.3224,1962,0,98168
4557,290.0,3,1.75,191.38018,673.639653,1.0,0,0,3,7,125.41905,65.96113,1987,0,98030
4558,160.0,2,1.0,86.39979,719.255026,1.0,0,0,3,6,86.39979,0.0,1933,0,98168
4560,325.0,2,1.0,98.47718,562.06315,1.0,0,0,3,7,87.32882,11.14836,1939,0,98125
4561,185.0,2,1.0,62.24501,627.09525,1.0,0,0,4,5,62.24501,0.0,1947,0,98188
4562,477.0,3,2.0,162.58025,463.58597,1.0,0,0,3,7,88.25785,74.3224,1916,0,98107
4563,100.0,2,1.0,86.39979,708.199569,1.0,0,0,2,6,86.39979,0.0,1942,0,98166
4564,345.0,4,2.5,224.82526,1066.619343,1.0,0,0,3,8,127.27711,97.54814999999999,1985,0,98003
4565,530.0,4,2.25,223.89623,1392.151455,1.0,0,1,4,7,181.16085,42.73538,1965,0,98166
4566,203.0,3,1.0,106.83845,664.813868,1.0,0,0,4,6,106.83845,0.0,1953,0,98168
4567,599.0,4,2.5,230.39944,464.515,2.0,0,0,3,7,230.39944,0.0,2004,0,98053
4568,370.0,4,1.0,121.70293,557.418,1.5,0,0,3,7,121.70293,0.0,1940,0,98144
4569,140.0,3,1.0,115.19972,743.224,1.0,0,0,4,6,96.61912,18.5806,1954,0,98198
4570,500.0,3,1.0,106.83845,473.8053,2.0,0,0,3,8,106.83845,0.0,1911,2005,98136
4571,527.2,3,1.75,135.63838,371.612,1.0,0,2,4,7,67.81919,67.81919,1929,0,98144
4572,549.9,5,2.75,284.28318,651.714545,1.0,0,0,5,8,148.6448,135.63838,1979,0,98146
4573,760.0,4,2.5,327.01856,752.049785,2.0,0,0,3,9,327.01856,0.0,2006,0,98052
4574,319.0,2,1.0,89.18688,408.7732,1.0,0,0,4,7,89.18688,0.0,1951,0,98118
4575,362.3,3,2.5,225.75429,1418.071392,2.0,0,0,3,8,225.75429,0.0,1997,0,98030
4576,421.0,3,2.5,179.30279,418.528015,1.0,0,3,4,7,133.78032,45.52247,1973,0,98198
4577,690.0,3,1.0,101.26427,371.612,1.5,0,0,4,7,101.26427,0.0,1945,0,98117
4578,640.0,3,2.5,259.19937,2954.129594,1.0,0,0,5,8,153.28995,105.90942,1953,0,98027
4579,238.0,4,1.75,153.28995,641.0307,1.0,0,0,3,7,84.54173,68.74822,1978,1993,98002
4580,789.0,3,3.0,347.45722,3682.67492,2.0,0,2,3,10,347.45722,0.0,1991,0,98070
4581,1050.0,6,4.0,493.31493,1183.677123,2.0,0,2,3,10,334.4508,158.86413,1967,0,98040
4582,302.5,3,2.5,157.00607,415.833828,2.0,0,0,3,7,157.00607,0.0,2008,0,98042
4583,259.95,4,1.75,130.0642,735.79176,1.0,0,0,3,7,130.0642,0.0,1963,0,98058
4584,456.0,3,1.5,133.78032,2649.221948,1.0,0,0,4,7,133.78032,0.0,1975,0,98075
4585,369.95,3,2.5,126.34808,345.41335399999997,2.0,0,0,3,7,126.34808,0.0,1987,0,98052
4586,363.75,3,1.75,160.350578,18332.177378,2.0,0,0,4,7,160.350578,0.0,1982,0,98070
4587,585.0,3,1.75,206.24466,20112.849179,1.0,0,2,3,8,206.24466,0.0,1989,0,98014
4588,268.0,3,2.5,171.87055,620.220428,2.0,0,0,3,7,171.87055,0.0,1986,0,98023
4590,345.0,3,1.0,104.05136,945.380928,1.0,0,0,3,6,85.47076,18.5806,1905,0,98118
4591,539.0,4,2.5,217.39302,1844.12455,2.0,0,0,3,9,217.39302,0.0,1993,0,98155
4592,851.0,5,3.25,349.31528,909.706176,2.0,0,0,3,9,236.90265,112.41263,1984,0,98006
4593,900.0,3,2.5,178.37376,668.9016,2.0,0,2,3,10,165.36734,13.00642,1997,0,98116
4594,850.0,3,2.5,300.07669,464.515,2.0,0,2,5,8,225.75429,74.3224,1945,0,98117
4595,390.0,3,1.75,117.05778,603.8695,1.0,0,0,4,7,117.05778,0.0,1966,0,98008
4596,345.0,3,1.75,143.07062,641.866827,1.0,0,0,4,7,85.47076,57.59986,1955,0,98155
4597,534.5,3,2.5,157.9351,292.64445,2.0,0,0,3,8,157.9351,0.0,2005,0,98029
4598,643.5,6,5.25,334.4508,367.89588,2.0,0,0,3,7,222.9672,111.4836,1971,0,98126
4600,495.0,2,1.75,118.91584,371.612,1.0,0,0,4,7,67.81919,51.09665,1929,0,98116
4601,535.0,2,1.0,91.04494,382.76036,1.0,0,0,3,7,77.10949,13.93545,1950,2014,98115
4602,435.0,4,2.5,203.45757,611.115934,2.0,0,0,3,7,203.45757,0.0,2004,0,98065
4603,305.0,4,2.0,229.47041,170.105393,2.0,0,0,3,7,183.01891,46.4515,2009,0,98166
4604,799.0,4,2.5,240.61877,734.8627299999999,2.0,0,0,3,9,240.61877,0.0,2001,0,98115
4605,700.0,4,2.5,239.68974,1396.424993,2.0,0,0,3,9,239.68974,0.0,1999,0,98052
4606,467.0,3,2.25,117.98681,112.691339,2.0,0,0,3,8,96.61912,21.36769,2005,0,98107
4607,263.0,3,1.0,116.12875,702.34668,1.0,0,0,3,6,116.12875,0.0,1959,0,98058
4608,760.0,4,2.5,432.92798,664.906771,2.0,0,0,3,9,280.56706,152.36092,2003,0,98059
4609,293.0,4,2.5,187.571157,412.024805,2.0,0,3,3,8,187.571157,0.0,2008,0,98022
4610,245.0,3,2.0,138.42547,736.627887,1.0,0,0,3,7,138.42547,0.0,1989,0,98002
4611,181.0,2,1.5,144.92867999999999,1004.002721,1.0,0,0,2,7,144.92867999999999,0.0,1949,0,98070
4612,240.0,3,1.0,95.69009,1418.071392,1.0,0,0,4,7,95.69009,0.0,1962,0,98056
4613,880.0,4,2.75,237.83168,739.600783,1.0,0,2,4,8,134.70935,103.12233,1975,0,98033
4614,285.0,3,2.0,135.63838,592.4424309999999,1.0,0,0,3,7,135.63838,0.0,1995,0,98038
4615,407.5,2,1.0,71.53531,558.997351,1.0,0,0,3,7,71.53531,0.0,1950,0,98125
4616,325.0,4,2.5,182.08988,329.155329,2.0,0,0,3,7,182.08988,0.0,2004,0,98056
4617,405.0,3,1.75,176.5157,971.207962,1.0,0,0,3,7,129.13517,47.38053,1978,0,98155
4618,291.7,3,2.5,183.01891,382.76036,1.5,0,0,3,6,114.27069,68.74822,1927,0,98106
4619,370.0,3,2.5,231.32847,1721.028075,2.0,0,3,3,8,231.32847,0.0,1995,0,98022
4620,270.0,3,1.5,132.85129,832.41088,1.0,0,0,4,6,132.85129,0.0,1953,0,98166
4621,800.0,4,2.5,248.98004,668.9016,1.0,0,0,3,8,128.20614,120.7739,1952,2013,98033
4622,626.5,3,1.75,149.57383,298.21863,1.0,0,0,5,7,84.54173,65.0321,1928,0,98103
4624,399.95,4,2.5,297.2896,700.953135,2.0,0,0,3,7,297.2896,0.0,2003,0,98038
4625,419.0,3,1.75,198.81242,1396.3320899999999,1.0,0,0,4,7,145.85771,52.95471,1958,0,98166
4628,710.0,4,2.75,194.16727,749.169792,2.0,0,0,5,7,194.16727,0.0,1967,0,98033
4629,650.0,3,1.0,130.99323,449.65052,1.0,0,2,4,6,114.27069,16.72254,1942,0,98033
4630,369.9,4,2.5,261.98646,3135.47625,2.0,0,0,4,9,261.98646,0.0,1984,0,98072
4631,641.0,4,2.5,257.34131,5863.851554,2.0,0,0,3,9,257.34131,0.0,1997,0,98014
4632,403.0,3,1.0,130.0642,639.079737,1.0,0,0,3,7,130.0642,0.0,1951,0,98155
4633,1015.0,3,3.25,336.30886,371.612,2.0,0,0,3,10,253.62519,82.68367,2005,0,98199
4634,865.0,4,2.5,209.96078,1263.4808,1.0,0,0,4,8,164.43831,45.52247,1974,0,98040
4636,810.0,4,1.0,199.74145,333.335964,2.0,0,3,4,8,171.87055,27.8709,1926,0,98126
4637,316.75,3,2.5,116.686168,107.210062,3.0,0,0,3,7,116.686168,0.0,2005,0,98125
4638,652.5,4,2.25,206.24466,12100.058332,2.0,0,0,3,8,206.24466,0.0,1989,0,98027
4639,360.0,6,2.75,264.77355,1415.84172,1.0,0,0,3,7,171.87055,92.903,1962,0,98106
4640,208.0,2,1.0,65.0321,473.8053,1.0,0,0,4,5,65.0321,0.0,1953,0,98056
4641,898.0,4,2.5,343.7411,5944.955873,2.0,0,0,3,10,343.7411,0.0,1992,0,98077
4642,295.0,4,1.75,130.0642,1108.704402,1.0,0,0,3,7,97.54814999999999,32.51605,1961,0,98028
4643,652.5,4,1.75,290.78639,1695.758459,2.0,0,0,3,7,290.78639,0.0,1978,0,98133
4644,560.0,4,3.0,201.59951,535.492892,2.0,0,0,3,8,201.59951,0.0,1992,0,98029
4645,280.0,3,1.0,94.76106,780.3851999999999,1.0,0,0,4,7,94.76106,0.0,1957,0,98056
4646,289.95,3,2.5,163.50928,797.479352,1.5,0,0,5,7,163.50928,0.0,1937,0,98148
4647,397.5,3,2.5,172.79958,4096.371979,1.0,0,0,3,7,172.79958,0.0,1978,0,98055
4648,380.0,2,1.0,105.90942,6979.988196,1.0,0,0,3,7,105.90942,0.0,1956,0,98077
4649,415.9,3,2.5,155.14801,2109.176809,1.0,0,0,3,7,121.70293,33.44508,1988,0,98045
4650,475.0,2,1.75,158.86413,803.146435,1.0,0,0,4,7,140.28353,18.5806,1923,0,98115
4651,125.0,1,1.0,46.4515,691.19832,1.0,0,0,1,5,46.4515,0.0,1928,0,98106
4652,238.0,3,1.0,136.56741,3035.14101,1.0,0,0,3,7,94.76106,41.80635,1958,0,98042
4653,296.0,4,1.5,127.27711,905.80425,1.0,0,0,3,7,99.40621,27.8709,1953,0,98168
4654,475.0,6,3.0,322.37341,10926.507636,1.5,0,0,3,7,322.37341,0.0,1924,0,98028
4655,390.0,3,2.25,153.28995,580.64375,1.5,0,0,3,7,153.28995,0.0,1910,0,98116
4656,425.0,3,1.0,109.62554,348.38625,1.0,0,0,3,6,95.69009,13.93545,1940,0,98116
4657,725.0,6,3.0,288.92833,464.515,1.5,0,0,5,7,168.15443,120.7739,1921,0,98103
4658,605.0,3,2.25,193.23824,1127.285002,1.0,0,0,4,8,142.14159,51.09665,1973,0,98052
4659,302.0,3,1.0,148.6448,181.16085,2.0,0,0,2,7,148.6448,0.0,1906,0,98122
4660,886.0,3,2.25,221.10914,557.418,2.0,0,0,5,9,153.28995,67.81919,1931,0,98199
4661,540.0,4,1.75,151.43189,568.56636,1.0,0,0,5,7,91.04494,60.38695,1918,0,98115
4662,435.0,4,2.25,177.44473,780.3851999999999,2.0,0,0,3,7,177.44473,0.0,1975,0,98072
4663,409.0,4,3.25,291.71542,998.893056,2.0,0,0,3,7,213.6769,78.03852,1992,0,98146
4664,405.0,3,1.0,116.12875,676.33384,1.0,0,0,3,7,116.12875,0.0,1975,0,98052
4665,560.2,3,2.5,184.87697,370.12555199999997,2.0,0,0,3,8,184.87697,0.0,2004,0,98075
4666,324.0,4,1.75,196.02533,669.644824,1.0,0,0,3,8,108.69651,87.32882,1975,0,98058
4667,390.0,4,2.5,231.32847,770.16587,2.0,0,0,3,9,231.32847,0.0,1999,0,98092
4668,414.0,2,1.0,74.3224,464.515,1.0,0,0,3,6,74.3224,0.0,1938,0,98055
4669,441.5,3,2.5,219.25108,433.85701,2.0,0,0,3,7,219.25108,0.0,1998,0,98065
4670,375.0,3,2.5,164.43831,478.078838,2.0,0,0,3,7,164.43831,0.0,1992,0,98106
4671,668.5,4,2.5,251.76713,510.9665,2.0,0,0,3,9,251.76713,0.0,1999,0,98074
4672,540.0,5,1.5,180.23182,947.796406,1.5,0,0,4,7,180.23182,0.0,1940,0,98125
4673,1035.0,4,3.25,320.51535,1044.22972,2.0,0,3,4,10,225.75429,94.76106,1960,2001,98166
4675,758.0,4,2.75,223.89623,887.130747,1.0,0,0,4,7,165.36734,58.52889,1956,0,98033
4676,949.88,4,2.25,212.74787,992.854361,2.0,0,0,3,9,212.74787,0.0,1978,0,98004
4677,570.0,3,1.0,95.69009,379.880367,1.5,0,0,3,7,95.69009,0.0,1927,0,98116
4678,736.0,4,2.5,212.74787,1119.202441,2.0,0,0,4,9,212.74787,0.0,1988,0,98006
4679,670.0,3,1.5,138.42547,408.7732,1.5,0,0,4,7,138.42547,0.0,1906,0,98122
4681,650.0,4,2.0,179.30279,369.382328,1.5,0,0,4,8,179.30279,0.0,1914,0,98122
4682,690.0,2,1.75,148.6448,371.612,1.0,0,0,5,7,78.96755,69.67725,1918,0,98112
4683,610.0,4,2.25,208.10272,4249.197414,2.0,0,0,3,7,208.10272,0.0,1988,0,98053
4684,413.5,2,1.0,71.53531,371.612,1.0,0,0,5,5,71.53531,0.0,1924,0,98117
4685,765.0,3,2.5,213.6769,905.990056,2.0,0,2,3,8,213.6769,0.0,1968,2003,98075
4686,828.2,4,2.75,315.8702,657.846143,2.0,0,0,3,9,315.8702,0.0,2001,0,98006
4687,205.0,2,1.0,83.6127,408.494491,1.0,0,0,3,6,83.6127,0.0,1918,0,98055
4688,465.0,3,2.5,134.70935,480.773025,1.0,0,0,3,8,95.69009,39.01926,1995,0,98133
4689,556.0,4,2.5,208.10272,501.862006,2.0,0,0,3,8,208.10272,0.0,2005,0,98133
4690,540.0,4,2.5,165.36734,387.312607,2.0,0,0,3,8,165.36734,0.0,1994,0,98029
4691,423.0,4,2.5,215.53496,395.209362,2.0,0,0,3,8,215.53496,0.0,2004,0,98059
4692,375.0,3,1.75,147.71577,1371.805698,1.0,0,0,3,8,147.71577,0.0,1963,0,98007
4693,173.25,3,1.0,91.97397,1179.496488,1.5,0,0,3,7,91.97397,0.0,1936,0,98168
4694,599.9,3,1.5,242.012315,1117.62309,1.0,0,0,3,8,125.883565,116.12875,2003,0,98019
4695,646.0,5,2.75,266.63161,414.440283,1.0,0,0,3,7,153.28995,113.34166,1976,0,98107
4696,1075.0,5,4.75,481.23754,1654.695333,2.0,0,2,3,11,378.11521,103.12233,2001,0,98065
4697,558.0,4,2.0,202.52854,359.53461,1.0,0,0,3,7,94.76106,107.76748,1900,0,98122
4698,354.0,2,1.0,78.96755,485.418175,1.0,0,0,3,7,78.96755,0.0,1949,0,98126
4700,670.0,4,2.0,209.03175,390.19259999999997,1.5,0,0,3,7,153.28995,55.7418,1909,0,98122
